url_anuncio,img_anuncio,categoria_anuncio,titulo_endereco,subtitulo_endereco,subtitulo_frase,preco,area_privativa,lista_detalhes,img_anunciante,nome_anunciante,creci,pagina
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-sqnw-307-bloco-c-863582,https://img.dfimoveis.com.br/fotos/863582/9abc8ee311eae31614cf4aba2138756e.jpg?format=webp,,"SQNW 307 Bloco C, NOROESTE, BRASILIA",,SQNW 307 DUEE CAPRI - LAZER COMPLETO MOBILIADO ACEITA FINANCIAMENTO,560.000,35 m²,"35 m², 1 Quarto, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/190/100x68/73e5463cac6f88806f3bb7caf28259f4.jpg?format=webp,CBL Imóveis ,10075,14
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-d-1004588,https://img.dfimoveis.com.br/fotos/1004588/ae5085e18c07b1b5f230fd4e3f31dea0.jpg?format=webp,,"SQNW 103 Bloco D, NOROESTE, BRASILIA",,SQNW 103 REAL LE PARC APARTAMENTO 2 QUARTOS PRONTO ALTO PADRÃO 2 VAGAS NO  NOROESTE,1.693.429,86 m²,"86 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/1376/100x68/6d248cb3dcfc231ff58e8e76aa99492b.png?format=webp,Coelho Imóveis Consultoria Prime,25138,14
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-105-bloco-d-828747,https://img.dfimoveis.com.br/fotos/828747/842bb3739c5cabc25c88ed75b5dda688.jpg?format=webp,Super Destaque,"SQNW 105 Bloco D, NOROESTE, BRASILIA",,- ENNIUS MUNIZ,5.165.215,291 m²,"291 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/1539/100x68/d0b2c769c7b4f4b20dff3b86434f0d01.jpg?format=webp,Quadraimob,24900,14
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-304-bloco-d-911478,https://img.dfimoveis.com.br/fotos/911478/ed251950c0859bc750614c8ca2eecd8b.jpg?format=webp,,"SQNW 304 Bloco D, NOROESTE, BRASILIA",,Apartamento Noroeste - Essentia by Villela&Carvalho,2.156.474,113 m²,"113 m², 3 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/1671/100x68/ff72388180c94cb3840e3c29ccba8443.jpg?format=webp,Pilotis Vendas,22309,14
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-j-1051467,https://img.dfimoveis.com.br/fotos/1051467/100365641a69699f05d937fdcd51143b.jpg?format=webp,,"SQNW 309 Bloco J, NOROESTE, BRASILIA",,Excelente oportunidade andar alto e lazer!!!,2.100.000,166 m²,"166 m², 2 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/1710/100x68/7013a4bc180a4d4126d65c590668f9d6.png?format=webp,Dangelo's,24855,14
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-1036943,https://img.dfimoveis.com.br/fotos/1036943/d16f783c225b61e4e7a7a4df713c1326.jpg?format=webp,Super Destaque,"SQNW 110, NOROESTE, BRASILIA",,,3.340.000,214 m²,"214 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/8912/100x68/8857d5e109fb470f3928359fe23c2a66.jpg?format=webp,Rogério Braz,27179,14
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-b-1052327,https://img.dfimoveis.com.br/fotos/1052327/21b8995fb3799725d7c6978ed83b53a2.jpg?format=webp,Super Destaque,"SQNW 309 Bloco B, NOROESTE, BRASILIA",,,1.210.000,77 m²,"77 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/2087/100x68/4e8565871847ea52a0388c7c3ce88d15.jpg?format=webp,Avanti Imob,23022,14
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-310-bloco-f-1013963,https://img.dfimoveis.com.br/fotos/1013963/1aef2de331aeedeec5184f4c86e45b1d.jpg?format=webp,Super Destaque,"SQNW 310 Bloco F, NOROESTE, BRASILIA",,"Frente sul, melhor que nascente",1.250.000,84 m²,"84 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/1284/100x68/251ed489daf02aaa9a977e8618585e53.jpg?format=webp,Capital61 Negócios Imobiliários,29697,14
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-j-1012422,https://img.dfimoveis.com.br/fotos/1012422/a0faf1109a724bbbe0844f7078db2a8f.jpg?format=webp,,"SQNW 110 Bloco J, NOROESTE, BRASILIA",,"Cobertura de Alto Padrão no Setor Noroeste - Residencial HOPE, SQNW 110",4.700.000,378 m²,"378 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/93/100x68/cb1258fb3a48a362682d30742947bb79.jpg?format=webp,Sonia Netimóveis,9182,14
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-crnw-510-bloco-a-lote-2-1016445,https://img.dfimoveis.com.br/fotos/1016445/452050ca71ecd12773f5be70ef26a945.jpg?format=webp,,"CRNW 510 Bloco A Lote 2, NOROESTE, BRASILIA",,"CRNW 511, Lançamento, Noroeste, DF",235.000,43 m²,"43 m², 1 Quarto, 1 Vaga",https://img.dfimoveis.com.br/logos/102/100x68/6aae7cd154936e872a4b67d6a116b21e.png?format=webp,Coemi Imóveis ,3545,14
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-311-bloco-h-174565,https://img.dfimoveis.com.br/fotos/174565/5dff1b8b6027762fd840ce82305dc1f9.jpg?format=webp,Super Destaque,"SQNW 311 Bloco H, NOROESTE, BRASILIA",,,2.656.188,206 m²,"206 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/1539/100x68/d0b2c769c7b4f4b20dff3b86434f0d01.jpg?format=webp,Quadraimob,24900,15
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-c-867681,https://img.dfimoveis.com.br/fotos/867681/15342aa7fa4d3284597f713fbc6f130b.jpg?format=webp,,"SQNW 103 Bloco C, NOROESTE, BRASILIA",,", Lê Parc Planta Rara",1.650.000,85 m²,"85 m², 2 Quartos, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/1573/100x68/a7d7fb5c6732d8a05893d0b7b1e91f7c.png?format=webp,SB Imóveis,11035,15
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-j-972024,https://img.dfimoveis.com.br/fotos/972024/aec1adcc4693e2d9bb6b88b6630c4759.jpg?format=webp,,"SQNW 309 Bloco J, NOROESTE, BRASILIA",,,1.150.000,76 m²,"76 m², 2 Quartos, 2 Suítes, 1 Vaga",https://img.dfimoveis.com.br/logos/1494/100x68/13bb77eb79269aec133bdf10257caff9.jpg?format=webp,Helen Faray,10304,15
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-306-bloco-d-1033387,https://img.dfimoveis.com.br/fotos/1033387/6c372dddce7aee787c0c5b20ddaf408a.jpg?format=webp,,"SQNW 306 Bloco D, NOROESTE, BRASILIA",,,1.749.000,121 m²,"121 m², 3 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/2713/100x68/37f0bfede82c1653da694f189d0e0d6f.jpg?format=webp,Navarro Imobiliária,25230,15
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-i-800083,https://img.dfimoveis.com.br/fotos/800083/28cf0f9e970705712e9807539e5e86c0.jpg?format=webp,,"SQNW 110 Bloco I, NOROESTE, BRASILIA",,,1.120.000,84 m²,"84 m², 2 Quartos, 2 Suítes, 1 Vaga",https://img.dfimoveis.com.br/logos/1661/100x68/5dec8e8a0bab9e4c594dd06deeb740f2.jpg?format=webp,Lindemberg Empreendimentos Imobiliários,24100,15
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-e-209552,https://img.dfimoveis.com.br/fotos/209552/e2f3967879ad5354c2819b4da6a03c54.jpg?format=webp,Super Destaque,"SQNW 108 Bloco E, NOROESTE, BRASILIA",,"Unica, diferenciada, 521m², quadra consolidada, predio arrojado, moderno!",6.843.000,521 m²,"521 m², 4 Quartos, 4 Suítes, 5 Vagas",https://img.dfimoveis.com.br/logos/382/100x68/5d19c0da0b3d22e55dfa83365b470cdc.jpg?format=webp,Conexão Brasília,24791,15
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-d-999197,https://img.dfimoveis.com.br/fotos/999197/16d0a6a23f053773f07634036ed7eddf.jpg?format=webp,Super Destaque,"SQNW 109 Bloco D, NOROESTE, BRASILIA",,SQNW 109 NOROESTE 100m² NASCENTE VARANDA GOURMET 1 VAGA LAZER,1.560.000,100 m²,"100 m², 3 Quartos, 3 Suítes, 1 Vaga",https://img.dfimoveis.com.br/logos/8120/100x68/2fd9243fc564176a693e46923edac01c.jpg?format=webp,Bloco Imob,0025854,15
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-crnw-710-885972,https://img.dfimoveis.com.br/fotos/885972/8654356ad8e2628eae1b87935658bdd5.jpg?format=webp,,"CRNW 710, NOROESTE, BRASILIA",,,130.000,33 m²,"33 m², 1 Quarto, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/5466/100x68/334674e00266a332891a87adcb3fdce7.jpg?format=webp,Sonho de Morar,28370,15
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-311-962304,https://img.dfimoveis.com.br/fotos/962304/e58cad4ffeb220fa5cc21051f3e0bd93.jpg?format=webp,Super Destaque,"SQNW 311, NOROESTE, BRASILIA",,3 QUARTOS NOROESTE - REFORMADO - VARADA GOURMET - LAVABO - VAZADO - CLOSET  - DCE - 311,1.790.000,127 m²,"127 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/2200/100x68/7eab7cbb74dc8ea5108a3bd430f71c0b.jpg?format=webp,Guerri Investimentos Imobiliários,12641,15
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-d-977341,https://img.dfimoveis.com.br/fotos/977341/27cc04a728e1547c2e3bdd82c164123f.jpg?format=webp,Assinado Vilela Carvalho,"SQNW 110 Bloco D, NOROESTE, BRASILIA",,"VAZADO, VISTA LIVRE, MARCENARIA COMPLETA NO APT",1.979.900,132 m²,"132 m², 4 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/8210/100x68/746a65f2e95d8483ee16ba82c74b672a.png?format=webp,G5 Imob,29467,15
/imovel/kitnet-1-quarto-venda-noroeste-brasilia-df-clnw-8-9-lote-d-1032607,https://img.dfimoveis.com.br/fotos/1032607/0409b32a60e6bffcaebe7af4a976d4bb.jpg?format=webp,,"CLNW 8/9 Lote D, NOROESTE, BRASILIA",,", Residencial Topázio Kitinete , Vista Livre , Residencial Topázio, Vaga de Garagem Coberta - CLNW 8/9 Noroeste",440.000,34 m²,"34 m², 1 Quarto, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/26/100x68/969d8019c36c3312770027e56ff20ca5.jpg?format=webp,Beiramar Imóveis,9486,15
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-302-bloco-f-801565,https://img.dfimoveis.com.br/fotos/801565/d2dc6f62461c637713a09ce15eeafe2b.jpg?format=webp,Super Destaque,"SQNW 302 Bloco F, NOROESTE, BRASILIA",,", Reserva Planalto",4.500.000,324 m²,"324 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/7059/100x68/26d56f1033cb9bcc4ee57803b0d9be52.png?format=webp,BRASAL,11091,15
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-311-823336,https://img.dfimoveis.com.br/fotos/823336/3374f43f3df4829791f93a43315b8236.jpg?format=webp,,"SQNW 311, NOROESTE, BRASILIA",,"SQNW 311, Apt   3 qt (st) 2 gar à venda, 126 m² por R$ 1.650.000 - Noroeste - Brasília/DF",1.650.000,126 m²,"126 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/47/100x68/124fffc3ea15cd8d5e713e0f4a4ff05d.jpg?format=webp,Samantha Imóveis,365J,15
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-1018439,https://img.dfimoveis.com.br/fotos/1018439/4d4d075a8457d9327873995757a222b9.jpg?format=webp,,"SQNW 109, NOROESTE, BRASILIA",,,1.900.000,110 m²,"110 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/8499/100x68/3f09d185b1337ce5e62bb7224b3d1deb.png?format=webp,Bekari Imóveis,31362,15
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-302-bloco-d-978503,https://img.dfimoveis.com.br/fotos/978503/78630510f114de9142c6b8b1763ff067.jpg?format=webp,Super Destaque,"SQNW 302 Bloco D, NOROESTE, BRASILIA",,SQNW 302  JARDINS PRONTO E NOVO 2 QUARTOS SENDO 2 SUÍTES 2 VAGAS 4° ANDAR NOVO LAZER NOROESTE,1.150.000,69 m²,"69 m², 2 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/1376/100x68/6d248cb3dcfc231ff58e8e76aa99492b.png?format=webp,Coelho Imóveis Consultoria Prime,25138,15
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-105-bloco-k-756177,https://img.dfimoveis.com.br/fotos/756177/6c88fad8a6796e17b4dc1f77b6f9d4d2.jpg?format=webp,,"SQNW 105 Bloco K, NOROESTE, BRASILIA",,,1.696.061,77 m²,"77 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/7059/100x68/26d56f1033cb9bcc4ee57803b0d9be52.png?format=webp,BRASAL,11091,15
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-306-bloco-j-1016244,https://img.dfimoveis.com.br/fotos/1016244/6252bb9ff2d21fefad2e635ffcad22bf.jpg?format=webp,,"SQNW 306 Bloco J, NOROESTE, BRASILIA",,AZZURE duas varandas,3.575.000,213 m²,"213 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/2950/100x68/42d6728ea82158e0d2dcd513c16c41a1.jpg?format=webp,Luxury House DF,25128,15
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-a-791244,https://img.dfimoveis.com.br/fotos/791244/8b92fbdab36f547af92ef81fc1233991.jpg?format=webp,,"SQNW 109 Bloco A, NOROESTE, BRASILIA",,"SQNW 109 - Real Evolution, Reformado, Andar Alto !",1.580.000,106 m²,"106 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/107/100x68/99c9ccf13f2e9e46e4832f8d0b6bbfc7.jpg?format=webp,Markus Ferreira ,9735,15
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-g-794008,https://img.dfimoveis.com.br/fotos/794008/63eb6e90ec82c98a25e5412394b61d85.jpg?format=webp,Super Destaque,"SQNW 109 Bloco G, NOROESTE, BRASILIA",,,2.321.225,124 m²,"124 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/7059/100x68/26d56f1033cb9bcc4ee57803b0d9be52.png?format=webp,BRASAL,11091,15
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-982073,https://img.dfimoveis.com.br/fotos/982073/650a1b62509811e023bbe01220220a10.jpg?format=webp,,"SQNW 109, NOROESTE, BRASILIA",,"SQNW 109 Noroeste Apartamento 4 Quartos 1 Suíte 2 Vagas 107,32m²",1.560.000,107 m²,"107 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/4707/100x68/2e69d7b200ebb8f068e286755005e153.jpg?format=webp,Meu Imóvel,25698,15
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-755032,https://img.dfimoveis.com.br/fotos/755032/7cd8a1c4cc32e9ae5e4072603e8df2c2.jpg?format=webp,,"SQNW 104, NOROESTE, BRASILIA",,-Excelente Apartamento 4 Suítes- 5 vagas- Venha conhecer hoje,4.050.000,268 m²,"268 m², 4 Quartos, 4 Suítes, 5 Vagas",https://img.dfimoveis.com.br/logos/1036/100x68/a49584dce261a316ac0c1caef6ce0f07.jpg?format=webp,AMS Negócios Imobiliários,10881,15
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-crnw-710-lote-c-1006916,https://img.dfimoveis.com.br/fotos/1006916/37932a319b4e75523353fbf0c02f81e1.jpg?format=webp,,"CRNW 710 Lote C, NOROESTE, BRASILIA",,Nexus 710 Ágio de Apartamento no Nexus 710 - Noroeste/DF,215.000,33 m²,"33 m², 1 Quarto, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/95/100x68/c1d62dae799b0c4a853c963c9910ea2a.png?format=webp,Baroli,20331,15
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-b-1034635,https://img.dfimoveis.com.br/fotos/1034635/85e84388f1910dbc7c5a38a6178f907a.jpg?format=webp,Super Destaque,"SQNW 107 Bloco B, NOROESTE, BRASILIA",,Apartamento de Canto Nascente Vista Livre,1.695.000,114 m²,"114 m², 3 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/211/100x68/b9320ba4b7c32c3898b35349038941ec.jpg?format=webp,Alaide Lima,21039,15
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-bloco-c-1053593,https://img.dfimoveis.com.br/fotos/1053593/7500793731f9c473a66179f3ea53274d.jpg?format=webp,,"SQNW 104 Bloco C, NOROESTE, BRASILIA",,"Apartamento 04 quartos, todos suites,  na SQNW quadra 104 Noroeste !",4.300.000,276 m²,"276 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/1785/100x68/38ac70e485694f89e180995a200232fb.jpg?format=webp,Mestra Imobiliária,25365,15
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-clnw-4-5-1056034,https://img.dfimoveis.com.br/fotos/1056034/3eee5d4c3e9b62958cfd5fb7e9c14c14.jpg?format=webp,Super Destaque,"CLNW 4/5, NOROESTE, BRASILIA",,CLNW 04/05 - MANDARIM - NOROESTE,819.495,59 m²,"59 m², 2 Quartos, 1 Vaga",https://img.dfimoveis.com.br/logos/297/100x68/0741621d150da6d9db4b1a6b91d2e16f.jpg?format=webp,Smart Imob,24786,15
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-888407,https://img.dfimoveis.com.br/fotos/888407/7f3481bbb2819531e75f8c9fa6354100.jpg?format=webp,Super Destaque,"SQNW 103, NOROESTE, BRASILIA",,- NASCENTE - VISTA LIVRE -  RES. REAL LE PARC,1.520.000,86 m²,"86 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/2156/100x68/422d49a948a5352e71e8342b27d2bf48.jpg?format=webp,Kontá Imóveis ,26203,15
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-k-1039613,https://img.dfimoveis.com.br/fotos/1039613/30e405adafee998de07dba9a0d804115.jpg?format=webp,Super Destaque,"SQNW 102 Bloco K, NOROESTE, BRASILIA",,Res Olga Carvalho - 3 suítes - 2 Vagas - Vazado - SQNW 102 Noroeste,1.980.000,125 m²,"125 m², 3 Quartos, 3 Suítes, 2202 Vagas",https://img.dfimoveis.com.br/logos/7252/100x68/ed38fca876c39e296ea233e161f687ca.png?format=webp,Quadraimob Revenda,24.900,15
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-304-bloco-d-1025604,https://img.dfimoveis.com.br/fotos/1025604/02e9c232cdf4e627f6c27e67c93d6025.jpg?format=webp,,"SQNW 304 Bloco D, NOROESTE, BRASILIA",,,3.390.000,229 m²,"229 m², 3 Quartos, 3 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/2950/100x68/42d6728ea82158e0d2dcd513c16c41a1.jpg?format=webp,Luxury House DF,25128,15
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-953759,https://img.dfimoveis.com.br/fotos/953759/6f7f02c3694ec50ca09c021a21032339.jpg?format=webp,,"SQNW 111, NOROESTE, BRASILIA",,SQNW 111 - ALTO PADRÃO 4 SUÍTES 4 VAGAS,4.675.132,301 m²,"301 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/167/100x68/bc851b290ec8d6b1654165c3c561632d.png?format=webp,61 Imóveis,21418,15
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-994600,https://img.dfimoveis.com.br/fotos/994600/d303447b3fd0637aea3a363aa88b0806.jpg?format=webp,,"SQNW 104, NOROESTE, BRASILIA",,SQNW 104 _4 SUITES NOROESTE,3.580.000,272 m²,"272 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/297/100x68/0741621d150da6d9db4b1a6b91d2e16f.jpg?format=webp,Smart Imob,24786,15
/imovel/galpo-0-quartos-venda-noroeste-brasilia-df-clnw-4-5-lote-j-953988,https://img.dfimoveis.com.br/fotos/953988/abb0577436449936ade7ce19e1612955.jpg?format=webp,,"CLNW 4/5 Lote J, NOROESTE, BRASILIA",,", MANDARIM BY VILLAS BOAS CLNW 4/5 - Lojas de meio, com mezanino, banheiro e uma vaga no subsolo com 105,26m².",1.684.160,105 m²,"105 m², 1 Vaga",https://img.dfimoveis.com.br/logos/167/100x68/bc851b290ec8d6b1654165c3c561632d.png?format=webp,61 Imóveis,21418,16
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-107-675529,https://img.dfimoveis.com.br/fotos/675529/a1f6d87ecfa5c0c1287a2488b8f49146.jpg?format=webp,,"SQNW 107, NOROESTE, BRASILIA",,"LAZER INCRÍVEL + 3 VAGAS + DEPÓSITO! RES. PARQUE BURLE MARX, SQNW 107, NOROESTE",1.795.000,122 m²,"122 m², 3 Quartos, 3 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/94/100x68/c461e82895c21d79671a2f0ab8475a48.jpg?format=webp,Acontece Imobiliária,4996,16
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-302-1043370,https://img.dfimoveis.com.br/fotos/1043370/db4e9a64afed2630efa6ba75f82fcafa.jpg?format=webp,,"SQNW 302, NOROESTE, BRASILIA",,SQNW 302 | VISTA PANORÂMICA PARA O PARQUE | ANDAR ALTO | 2 SUÍTES,1.150.000,68 m²,"68 m², 2 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/6591/100x68/fcf673daa8e05f869a4a795982b92be9.png?format=webp,2+1 Imóveis,30252,16
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-clnw-8-9-lote-d-1044460,https://img.dfimoveis.com.br/fotos/1044460/fe1755a2cb1192befa23ab4a42a52ae4.jpg?format=webp,,"CLNW 8/9 Lote D, NOROESTE, BRASILIA",,MOBILIADO Excelente apartamento no Noroeste.,890.000,52 m²,"52 m², 2 Quartos, 1 Vaga",https://img.dfimoveis.com.br/logos/2366/100x68/3e8629af7b93e0235fda957fdd116cf3.jpg?format=webp,Renata Neves,14360,16
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-bloco-c-705086,https://img.dfimoveis.com.br/fotos/705086/02d02c00d609de981a83e32e780eeb4f.jpg?format=webp,,"SQNW 104 Bloco C, NOROESTE, BRASILIA",,,3.580.000,272 m²,"272 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/4743/100x68/3d28c343f1527434db3d43976fd27933.png?format=webp,4 Cantos,27140,16
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-106-bloco-j-676377,https://img.dfimoveis.com.br/fotos/676377/17135992d174e3e28bf107855da35ed0.jpg?format=webp,Super Destaque,"SQNW 106 Bloco J, NOROESTE, BRASILIA",,"VAZADO, 02 VAGAS DE GARAGEM , ARMÁRIOS DE QUALIDADE.",1.670.000,110 m²,"110 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/2026/100x68/64914668d8cd71be1e31faa3d867a4c7.jpg?format=webp,SOS Imoveis,19952,16
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-338440,https://img.dfimoveis.com.br/fotos/338440/e4e3c3e08d910e984fc3d164a979d2fd.jpg?format=webp,,"SQNW 106, NOROESTE, BRASILIA",,SQNW 106 - 4 suítes - luxo - 4 vagas,3.000.000,203 m²,"203 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/21/100x68/4732d4f316988b4529aa93163527ce4d.jpg?format=webp,Abdala Imóveis,16964,16
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-306-1031802,https://img.dfimoveis.com.br/fotos/1031802/10b587d5bca2382426ec704383f9cf50.jpg?format=webp,,"SQNW 306, NOROESTE, BRASILIA",,SQNW 306 – DOMUS – REFORMADO E MOBILIADO (VENDE PORTEIRA FECHADA),1.380.000,85 m²,"85 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/133/100x68/ac2c4cc370d25dbb4cfbfa4605f991ad.jpg?format=webp,Unique Imob Netimóveis,14999,16
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-h-1045002,https://img.dfimoveis.com.br/fotos/1045002/d07c588408ffdc6db414ce8a9e22ae66.webp?format=webp,Super Destaque,"SQNW 103 Bloco H, NOROESTE, BRASILIA",,MONDO - NOROESTE - ELEVADOR PRIVATIVO - CINEMATOGRáFICO com 4 suítes e 4 vagas,3.200.000,200 m²,"200 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/93/100x68/cb1258fb3a48a362682d30742947bb79.jpg?format=webp,Sonia Netimóveis,9182,16
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-crnw-511-bloco-a-lote-1-591234,https://img.dfimoveis.com.br/fotos/591234/5bfcf223d29b3dd0b95ecb7f9ef2c526.jpg?format=webp,Super Destaque,"CRNW 511 Bloco A Lote 1, NOROESTE, BRASILIA",,UNION 511 RESIDENCE MALL - CONDOMÍNIO FECHADO C/ LAZER,846.747,50 m²,"50 m², 2 Quartos, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/1539/100x68/d0b2c769c7b4f4b20dff3b86434f0d01.jpg?format=webp,Quadraimob,24900,16
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-f-1056337,https://img.dfimoveis.com.br/fotos/1056337/0e946fe288e0c9dfc97e286fbbb1dd8c.jpg?format=webp,,"SQNW 303 Bloco F, NOROESTE, BRASILIA",,Seu Novo Lar: Apartamento Duplex com 4 Suítes e 4 Vagas!,3.750.000,234 m²,"234 m², 4 Quartos, 4 Suítes, 4 Vagas",https://www.dfimoveis.com.br/Content/images/sem-foto.jpg,TERRAL INCORPORADORA,14165,16
